,Unnamed: 0,originalfile,renamedfile,samplenumber,prompt,prompttexts
4043,4043,DR5/FSMM0/SA2.WAV,sample4044.WAV,sample4044,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
4044,4044,DR5/FSMM0/SX324.WAV,sample4045.WAV,sample4045,SX324,THE LOCAL DRUGSTORE WAS CHARGED WITH ILLEGALLY DISPENSING TRANQUILIZERS
4045,4045,DR5/FSMM0/SA1.WAV,sample4046.WAV,sample4046,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
4046,4046,DR5/FSMM0/SI684.WAV,sample4047.WAV,sample4047,SI684,THIS IS THE ATOMIC SUN THE ATOMIC NUCLEUS
4047,4047,DR5/FSMM0/SI1314.WAV,sample4048.WAV,sample4048,SI1314,THE PHOTOCHEMICAL EXCHANGE IN THE GAS PHASE
4048,4048,DR5/FSMM0/SX54.WAV,sample4049.WAV,sample4049,SX54,THE EASTERN COAST IS A PLACE FOR PURE PLEASURE AND EXCITEMENT
4049,4049,DR5/FSMM0/SX414.WAV,sample4050.WAV,sample4050,SX414,IRISH YOUNGSTERS EAT FRESH KIPPERS FOR BREAKFAST
4050,4050,DR5/MRLD0/SX334.WAV,sample4051.WAV,sample4051,SX334,OFTEN YOU'LL GET BACK MORE THAN YOU PUT IN
4051,4051,DR5/MRLD0/SX64.WAV,sample4052.WAV,sample4052,SX64,REGULAR ATTENDANCE IS SELDOM REQUIRED
4052,4052,DR5/MRLD0/SI2224.WAV,sample4053.WAV,sample4053,SI2224,FINE DAY AFTER TOMORROW SHE ADDED
4053,4053,DR5/MRLD0/SI964.WAV,sample4054.WAV,sample4054,SI964,THE DIMENSIONS OF THESE WAVES DWARF ALL OUR USUAL STANDARDS OF MEASUREMENT
4054,4054,DR5/MRLD0/SA2.WAV,sample4055.WAV,sample4055,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
4055,4055,DR5/MRLD0/SA1.WAV,sample4056.WAV,sample4056,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
4056,4056,DR5/MRLD0/SX154.WAV,sample4057.WAV,sample4057,SX154,ORANGE JUICE TASTES FUNNY AFTER TOOTHPASTE
4057,4057,DR5/MRLD0/SX244.WAV,sample4058.WAV,sample4058,SX244,HERB'S BIRTHDAY OCCURS FREQUENTLY ON THANKSGIVING
4058,4058,DR5/MRLD0/SX424.WAV,sample4059.WAV,sample4059,SX424,TOP ZINNIAS RARELY HAVE CROOKED STEMS
4059,4059,DR5/MRLD0/SI1594.WAV,sample4060.WAV,sample4060,SI1594,ON ALL SIDES DOORS WERE BEING SLAMMED IN HIS FACE
4060,4060,DR5/MDWH0/SX35.WAV,sample4061.WAV,sample4061,SX35,HELP CELEBRATE YOUR BROTHER'S SUCCESS
4061,4061,DR5/MDWH0/SX395.WAV,sample4062.WAV,sample4062,SX395,I TOOK HER WORD FOR IT BUT IS SHE REALLY GOING WITH YOU
4062,4062,DR5/MDWH0/SX215.WAV,sample4063.WAV,sample4063,SX215,THE SERMON EMPHASIZED THE NEED FOR AFFIRMATIVE ACTION
4063,4063,DR5/MDWH0/SX305.WAV,sample4064.WAV,sample4064,SX305,COTTAGE CHEESE WITH CHIVES IS DELICIOUS
4064,4064,DR5/MDWH0/SI1925.WAV,sample4065.WAV,sample4065,SI1925,SO WHAT'S THIS ALL ABOUT
4065,4065,DR5/MDWH0/SA2.WAV,sample4066.WAV,sample4066,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
4066,4066,DR5/MDWH0/SI1168.WAV,sample4067.WAV,sample4067,SI1168,IT TAKES A GREAT DEAL OF SOPHISTICATED THOUGHT TO GET THE IMPACT OF THIS FACT
4067,4067,DR5/MDWH0/SI665.WAV,sample4068.WAV,sample4068,SI665,MEANWHILE THE ENEMY WILL CAPITALIZE ON OUR FEARS IF HE CAN
4068,4068,DR5/MDWH0/SA1.WAV,sample4069.WAV,sample4069,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
4069,4069,DR5/MDWH0/SX125.WAV,sample4070.WAV,sample4070,SX125,WESTCHESTER IS A COUNTY IN NEW YORK
4070,4070,DR5/MMDM1/SX63.WAV,sample4071.WAV,sample4071,SX63,CONTINENTAL DRIFT IS A GEOLOGICAL THEORY
4071,4071,DR5/MMDM1/SX243.WAV,sample4072.WAV,sample4072,SX243,THEY ALL AGREE THAT THE ESSAY IS BARELY INTELLIGIBLE
4072,4072,DR5/MMDM1/SI783.WAV,sample4073.WAV,sample4073,SI783,YOU CAN BUILD THIS VACATION COTTAGE YOURSELF
4073,4073,DR5/MMDM1/SX333.WAV,sample4074.WAV,sample4074,SX333,AN ADULT MALE BABOON'S TEETH ARE NOT SUITABLE FOR EATING SHELLFISH
4074,4074,DR5/MMDM1/SA2.WAV,sample4075.WAV,sample4075,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
4075,4075,DR5/MMDM1/SA1.WAV,sample4076.WAV,sample4076,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
4076,4076,DR5/MMDM1/SI1650.WAV,sample4077.WAV,sample4077,SI1650,YOU SEE SHE'S ON A DIET
4077,4077,DR5/MMDM1/SX423.WAV,sample4078.WAV,sample4078,SX423,SMASH LIGHTBULBS AND THEIR CASH VALUE WILL DIMINISH TO NOTHING
4078,4078,DR5/MMDM1/SX153.WAV,sample4079.WAV,sample4079,SX153,SCHOLASTIC APTITUDE IS JUDGED BY STANDARDIZED TESTS
4079,4079,DR5/MMDM1/SI2043.WAV,sample4080.WAV,sample4080,SI2043,ARE YOU A THROWER OF FLAME MARINE
4080,4080,DR5/MRML0/SI791.WAV,sample4081.WAV,sample4081,SI791,SO RULES WE MADE IN UNABASHED COLLUSION
4081,4081,DR5/MRML0/SX251.WAV,sample4082.WAV,sample4082,SX251,WE APPLY AUDITORY MODELING TO COMPUTER SPEECH RECOGNITION
4082,4082,DR5/MRML0/SX431.WAV,sample4083.WAV,sample4083,SX431,THE FIFTH JAR CONTAINS BIG JUICY PEACHES
4083,4083,DR5/MRML0/SA2.WAV,sample4084.WAV,sample4084,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
4084,4084,DR5/MRML0/SA1.WAV,sample4085.WAV,sample4085,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
4085,4085,DR5/MRML0/SI2051.WAV,sample4086.WAV,sample4086,SI2051,HE'LL SHOOT UP THE TOWN
4086,4086,DR5/MRML0/SI1421.WAV,sample4087.WAV,sample4087,SI1421,THOUGH BRIEF IT HAS A SHARP DRAMATIC EDGE AND GREAT POIGNANCY
4087,4087,DR5/MRML0/SX71.WAV,sample4088.WAV,sample4088,SX71,PORCUPINES RESEMBLE SEA URCHINS
4088,4088,DR5/MRML0/SX341.WAV,sample4089.WAV,sample4089,SX341,THE HIGH SECURITY PRISON WAS SURROUNDED BY BARBED WIRE
4089,4089,DR5/MRML0/SX161.WAV,sample4090.WAV,sample4090,SX161,AS A PRECAUTION THE OUTLAWS BOUGHT GUNPOWDER FOR THEIR STRONGHOLD
4090,4090,DR5/MCHL0/SX357.WAV,sample4091.WAV,sample4091,SX357,THE MOISTURE IN MY EYES IS FROM EYEDROPS NOT FROM TEARS
4091,4091,DR5/MCHL0/SX87.WAV,sample4092.WAV,sample4092,SX87,PRIMITIVE TRIBES HAVE AN UPBEAT ATTITUDE
4092,4092,DR5/MCHL0/SI1347.WAV,sample4093.WAV,sample4093,SI1347,AGAIN THE ANALYTICITY OF THE TWO CURVES GUARANTEES THAT SUCH INTERVALS EXIST
4093,4093,DR5/MCHL0/SA2.WAV,sample4094.WAV,sample4094,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
4094,4094,DR5/MCHL0/SA1.WAV,sample4095.WAV,sample4095,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
4095,4095,DR5/MCHL0/SX267.WAV,sample4096.WAV,sample4096,SX267,DRAW EVERY OUTER LINE FIRST THEN FILL IN THE INTERIOR
4096,4096,DR5/MCHL0/SX447.WAV,sample4097.WAV,sample4097,SX447,FIRST ADD MILK TO THE SHREDDED CHEESE
4097,4097,DR5/MCHL0/SI1404.WAV,sample4098.WAV,sample4098,SI1404,THINKING THE EVIDENCE INSUFFICIENT TO GET A CONVICTION HE LATER RELEASED HIM
4098,4098,DR5/MCHL0/SX177.WAV,sample4099.WAV,sample4099,SX177,DOES CREOLE COOKING USE CURRY
4099,4099,DR5/MCHL0/SI1977.WAV,sample4100.WAV,sample4100,SI1977,HE FOUGHT THE PANIC OF VERTIGO
4100,4100,DR5/FLMK0/SI2295.WAV,sample4101.WAV,sample4101,SI2295,THEIR CURIOSITY WENT HAPPILY OUT OF BOUNDS
4101,4101,DR5/FLMK0/SX315.WAV,sample4102.WAV,sample4102,SX315,BOB FOUND MORE CLAMS AT THE OCEAN'S EDGE
4102,4102,DR5/FLMK0/SI1035.WAV,sample4103.WAV,sample4103,SI1035,WITH A WHIRLING JUMP IT COULD GET INTO GEAR
4103,4103,DR5/FLMK0/SX225.WAV,sample4104.WAV,sample4104,SX225,KEEP THE THERMOMETER UNDER YOUR TONGUE
4104,4104,DR5/FLMK0/SA2.WAV,sample4105.WAV,sample4105,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
4105,4105,DR5/FLMK0/SX405.WAV,sample4106.WAV,sample4106,SX405,OF COURSE YOU CAN HAVE ANOTHER TUNAFISH SANDWICH
4106,4106,DR5/FLMK0/SA1.WAV,sample4107.WAV,sample4107,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
4107,4107,DR5/FLMK0/SX135.WAV,sample4108.WAV,sample4108,SX135,TECHNICAL WRITERS CAN ABBREVIATE IN BIBLIOGRAPHIES
4108,4108,DR5/FLMK0/SI1229.WAV,sample4109.WAV,sample4109,SI1229,ITS SPHERE IS THAT OF ROYAL COURTS DYNASTIC QUARRELS AND VAULTING AMBITIONS
4109,4109,DR5/FLMK0/SX45.WAV,sample4110.WAV,sample4110,SX45,ADDITION AND SUBTRACTION ARE LEARNED SKILLS
4110,4110,DR5/MCLM0/SI1456.WAV,sample4111.WAV,sample4111,SI1456,THESE AIR OR GAS BUBBLES MAKE HIGHLY FUNCTIONAL THERMAL BARRIERS
4111,4111,DR5/MCLM0/SI2086.WAV,sample4112.WAV,sample4112,SI2086,ABSOLUTION FOR HIS LIE
4112,4112,DR5/MCLM0/SA2.WAV,sample4113.WAV,sample4113,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
4113,4113,DR5/MCLM0/SA1.WAV,sample4114.WAV,sample4114,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
4114,4114,DR5/MCLM0/SX376.WAV,sample4115.WAV,sample4115,SX376,WOMEN MAY NEVER BECOME COMPLETELY EQUAL TO MEN
4115,4115,DR5/MCLM0/SX286.WAV,sample4116.WAV,sample4116,SX286,IN EVERY MAJOR CLOVERLEAF TRAFFIC SOMETIMES GETS BACKED UP
4116,4116,DR5/MCLM0/SX106.WAV,sample4117.WAV,sample4117,SX106,A HUGE TAPESTRY HUNG IN HER HALLWAY
4117,4117,DR5/MCLM0/SX196.WAV,sample4118.WAV,sample4118,SX196,HOW DO OYSTERS MAKE PEARLS
4118,4118,DR5/MCLM0/SI826.WAV,sample4119.WAV,sample4119,SI826,CAUTION CONTINUOUS ADMINISTRATION IS NOT RECOMMENDED FOR LACTATING COWS
4119,4119,DR5/MCLM0/SX16.WAV,sample4120.WAV,sample4120,SX16,A ROLL OF WIRE LAY NEAR THE WALL
4120,4120,DR5/MPMB0/SX421.WAV,sample4121.WAV,sample4121,SX421,THOSE WHO TEACH VALUES FIRST ABOLISH CHEATING
4121,4121,DR5/MPMB0/SI871.WAV,sample4122.WAV,sample4122,SI871,THE WORD MEANS IT WON'T BOIL AWAY EASILY NOTHING ELSE
4122,4122,DR5/MPMB0/SI2131.WAV,sample4123.WAV,sample4123,SI2131,YOU HAD TO BE STUPID OR CRAZY OR IMMORTAL
4123,4123,DR5/MPMB0/SI1501.WAV,sample4124.WAV,sample4124,SI1501,BEHIND HIM BILLOWED A SMALL PUNGENT CLOUD OF SMOKE
4124,4124,DR5/MPMB0/SX241.WAV,sample4125.WAV,sample4125,SX241,THE HALLWAY OPENS INTO A HUGE CHAMBER
4125,4125,DR5/MPMB0/SX61.WAV,sample4126.WAV,sample4126,SX61,CHOCOLATE AND ROSES NEVER FAIL AS A ROMANTIC GIFT
4126,4126,DR5/MPMB0/SA2.WAV,sample4127.WAV,sample4127,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
4127,4127,DR5/MPMB0/SA1.WAV,sample4128.WAV,sample4128,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
4128,4128,DR5/MPMB0/SX151.WAV,sample4129.WAV,sample4129,SX151,THE PREVIOUS SPEAKER PRESENTED AMBIGUOUS RESULTS
4129,4129,DR5/MPMB0/SX331.WAV,sample4130.WAV,sample4130,SX331,THE BIG DOG LOVED TO CHEW ON THE OLD RAG DOLL
4130,4130,DR5/MJFH0/SX387.WAV,sample4131.WAV,sample4131,SX387,THE GIANT REDWOODS SHIMMERED IN THE GLISTENING SUN
4131,4131,DR5/MJFH0/SX297.WAV,sample4132.WAV,sample4132,SX297,ROCK-AND-ROLL MUSIC HAS A GREAT RHYTHM
4132,4132,DR5/MJFH0/SX27.WAV,sample4133.WAV,sample4133,SX27,DID DAD DO ACADEMIC BIDDING
4133,4133,DR5/MJFH0/SI1107.WAV,sample4134.WAV,sample4134,SI1107,WHAT ONE ACTUALLY REMEMBERS IS ITS GREENNESS
4134,4134,DR5/MJFH0/SA2.WAV,sample4135.WAV,sample4135,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
4135,4135,DR5/MJFH0/SA1.WAV,sample4136.WAV,sample4136,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
4136,4136,DR5/MJFH0/SI1737.WAV,sample4137.WAV,sample4137,SI1737,BRAIN EXAMINED FOR THROMBOSIS CLOT OR HEMORRHAGE
4137,4137,DR5/MJFH0/SX117.WAV,sample4138.WAV,sample4138,SX117,THE MANGO AND THE PAPAYA ARE IN A BOWL
4138,4138,DR5/MJFH0/SX207.WAV,sample4139.WAV,sample4139,SX207,DO YOU HEAR THE SLEIGH BELLS RINGING
4139,4139,DR5/MJFH0/SI477.WAV,sample4140.WAV,sample4140,SI477,HER POSITION COVERS A NUMBER OF DAILY TASKS COMMON TO ANY SOCIAL DIRECTOR
4140,4140,DR5/MSDH0/SX440.WAV,sample4141.WAV,sample4141,SX440,THE ADVERTISING VERSE OF PLYMOUTH VARIETY STORE NEVER CHANGES
4141,4141,DR5/MSDH0/SI980.WAV,sample4142.WAV,sample4142,SI980,BRUISES AND BLACK EYES WERE RELIEVED BY APPLICATION OF RAW BEEFSTEAK
4142,4142,DR5/MSDH0/SI2240.WAV,sample4143.WAV,sample4143,SI2240,WHY NOT TRY ANOTHER CLUB
4143,4143,DR5/MSDH0/SX170.WAV,sample4144.WAV,sample4144,SX170,THE MAYAN NEOCLASSIC SCHOLAR DISAPPEARED WHILE SURVEYING ANCIENT RUINS
4144,4144,DR5/MSDH0/SA2.WAV,sample4145.WAV,sample4145,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
4145,4145,DR5/MSDH0/SX260.WAV,sample4146.WAV,sample4146,SX260,REMEMBER TO ALLOW IDENTICAL TWINS TO ENTER FREELY
4146,4146,DR5/MSDH0/SA1.WAV,sample4147.WAV,sample4147,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
4147,4147,DR5/MSDH0/SX350.WAV,sample4148.WAV,sample4148,SX350,MANY WEALTHY TYCOONS SPLURGED AND BOUGHT BOTH A YACHT AND A SCHOONER
4148,4148,DR5/MSDH0/SI2113.WAV,sample4149.WAV,sample4149,SI2113,HOW'S YOUR LUCK HONEY
4149,4149,DR5/MSDH0/SX80.WAV,sample4150.WAV,sample4150,SX80,IT'S ILLEGAL TO POSTDATE A CHECK
4150,4150,DR5/MJRG0/SI1366.WAV,sample4151.WAV,sample4151,SI1366,OUR CAMPUS UNFORTUNATELY OWNS NO FILMS
4151,4151,DR5/MJRG0/SI1996.WAV,sample4152.WAV,sample4152,SI1996,YOU SHALL SEE HER AT DINNER
4152,4152,DR5/MJRG0/SX352.WAV,sample4153.WAV,sample4153,SX352,ACCORDING TO MY INTERPRETATION OF THE PROBLEM TWO LINES MUST BE PERPENDICULAR
4153,4153,DR5/MJRG0/SI736.WAV,sample4154.WAV,sample4154,SI736,ALSO MAKE SURE THERMOMETER DOES NOT TOUCH THE REVOLVING SPIT OR HIT THE COALS
4154,4154,DR5/MJRG0/SA2.WAV,sample4155.WAV,sample4155,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
4155,4155,DR5/MJRG0/SA1.WAV,sample4156.WAV,sample4156,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
4156,4156,DR5/MJRG0/SX376.WAV,sample4157.WAV,sample4157,SX376,WOMEN MAY NEVER BECOME COMPLETELY EQUAL TO MEN
4157,4157,DR5/MJRG0/SX286.WAV,sample4158.WAV,sample4158,SX286,IN EVERY MAJOR CLOVERLEAF TRAFFIC SOMETIMES GETS BACKED UP
4158,4158,DR5/MJRG0/SX106.WAV,sample4159.WAV,sample4159,SX106,A HUGE TAPESTRY HUNG IN HER HALLWAY
4159,4159,DR5/MJRG0/SX16.WAV,sample4160.WAV,sample4160,SX16,A ROLL OF WIRE LAY NEAR THE WALL
4160,4160,DR5/FJXM0/SX41.WAV,sample4161.WAV,sample4161,SX41,ETIQUETTE MANDATES COMPLIANCE WITH EXISTING REGULATIONS
4161,4161,DR5/FJXM0/SX131.WAV,sample4162.WAV,sample4162,SX131,WE PLAN TO BUILD A NEW BEVERAGE PLANT
4162,4162,DR5/FJXM0/SX311.WAV,sample4163.WAV,sample4163,SX311,MY DESIRES ARE SIMPLE GIVE ME ONE INFORMATIVE PARAGRAPH ON THE SUBJECT
4163,4163,DR5/FJXM0/SA2.WAV,sample4164.WAV,sample4164,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
4164,4164,DR5/FJXM0/SA1.WAV,sample4165.WAV,sample4165,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
4165,4165,DR5/FJXM0/SX221.WAV,sample4166.WAV,sample4166,SX221,CORY ATTACKED THE PROJECT WITH EXTRA DETERMINATION
4166,4166,DR5/FJXM0/SI1211.WAV,sample4167.WAV,sample4167,SI1211,THEIR BASIS SEEMS DEEPER THAN MERE AUTHORITY
4167,4167,DR5/FJXM0/SX401.WAV,sample4168.WAV,sample4168,SX401,THE TAXICAB BROKE DOWN AND CAUSED A TRAFFIC JAM
4168,4168,DR5/FJXM0/SI1971.WAV,sample4169.WAV,sample4169,SI1971,LET'S TAKE 'EM HOME
4169,4169,DR5/FJXM0/SI581.WAV,sample4170.WAV,sample4170,SI581,SAY HE IS A HORSE THIEF RUNS AN OLD ADAGE
4170,4170,DR5/FBMH0/SX326.WAV,sample4171.WAV,sample4171,SX326,STEVE COLLECTS RARE AND NOVEL COINS
4171,4171,DR5/FBMH0/SI1136.WAV,sample4172.WAV,sample4172,SI1136,WE SCOUR LITERATURE FOR THEM HERE WE FIND STORED THE WISDOM OF GREAT MINDS
4172,4172,DR5/FBMH0/SX56.WAV,sample4173.WAV,sample4173,SX56,ACADEMIC APTITUDE GUARANTEES YOUR DIPLOMA
4173,4173,DR5/FBMH0/SA2.WAV,sample4174.WAV,sample4174,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
4174,4174,DR5/FBMH0/SA1.WAV,sample4175.WAV,sample4175,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
4175,4175,DR5/FBMH0/SX146.WAV,sample4176.WAV,sample4176,SX146,CYCLICAL PROGRAMS WILL NEVER COMPILE
4176,4176,DR5/FBMH0/SX416.WAV,sample4177.WAV,sample4177,SX416,A HUGE POWER OUTAGE RARELY OCCURS
4177,4177,DR5/FBMH0/SI1766.WAV,sample4178.WAV,sample4178,SI1766,WE HAVE BETTER ROOMS VACANT NOW HE BABBLED
4178,4178,DR5/FBMH0/SX236.WAV,sample4179.WAV,sample4179,SX236,CLEAR PRONUNCIATION IS APPRECIATED
4179,4179,DR5/FBMH0/SI970.WAV,sample4180.WAV,sample4180,SI970,WE FLEW IN RICKETY PLANES SO OVERLOADED THAT WE WONDERED WHY THEY DIDN'T CRASH
4180,4180,DR5/MSAS0/SX116.WAV,sample4181.WAV,sample4181,SX116,CLASP THE SCREW IN YOUR LEFT HAND
4181,4181,DR5/MSAS0/SI1376.WAV,sample4182.WAV,sample4182,SI1376,SOMETIMES STRONG STRESS SERVES TO FOCUS AN IMPORTANT SECONDARY RELATIONSHIP
4182,4182,DR5/MSAS0/SI2006.WAV,sample4183.WAV,sample4183,SI2006,HIS BLUE EYES SOUGHT THE SHIMMERING SEA OF HAZE AHEAD
4183,4183,DR5/MSAS0/SX386.WAV,sample4184.WAV,sample4184,SX386,WHICH CHURCH DO THE SMITHS WORSHIP IN
4184,4184,DR5/MSAS0/SA2.WAV,sample4185.WAV,sample4185,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
4185,4185,DR5/MSAS0/SA1.WAV,sample4186.WAV,sample4186,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
4186,4186,DR5/MSAS0/SX26.WAV,sample4187.WAV,sample4187,SX26,MOST YOUNG RISE EARLY EVERY MORNING
4187,4187,DR5/MSAS0/SX206.WAV,sample4188.WAV,sample4188,SX206,WHEN PEELING AN ORANGE IT IS HARD NOT TO SPRAY JUICE
4188,4188,DR5/MSAS0/SX296.WAV,sample4189.WAV,sample4189,SX296,THE TWO ARTISTS EXCHANGED AUTOGRAPHS
4189,4189,DR5/MSAS0/SI746.WAV,sample4190.WAV,sample4190,SI746,FOR SWEET-SOUR SAUCE COOK ONION IN OIL UNTIL SOFT
4190,4190,DR5/FLJG0/SI2241.WAV,sample4191.WAV,sample4191,SI2241,HE NEEDS OUTFIELDERS BAD
4191,4191,DR5/FLJG0/SX261.WAV,sample4192.WAV,sample4192,SX261,DO YOU HAVE THE YELLOW OINTMENT READY
4192,4192,DR5/FLJG0/SX81.WAV,sample4193.WAV,sample4193,SX81,IT'S IMPOSSIBLE TO DEAL WITH BUREAUCRACY
4193,4193,DR5/FLJG0/SX441.WAV,sample4194.WAV,sample4194,SX441,DON'T LOOK FOR GROUP VALUABLES IN A BANK VAULT
4194,4194,DR5/FLJG0/SX171.WAV,sample4195.WAV,sample4195,SX171,THE DIAGNOSIS WAS DISCOURAGING HOWEVER HE WAS NOT OVERLY WORRIED
4195,4195,DR5/FLJG0/SA2.WAV,sample4196.WAV,sample4196,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
4196,4196,DR5/FLJG0/SA1.WAV,sample4197.WAV,sample4197,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
4197,4197,DR5/FLJG0/SI981.WAV,sample4198.WAV,sample4198,SI981,A CHAW OF TOBACCO PUT ON AN OPEN WOUND WAS BOTH ANTISEPTIC AND HEALING
4198,4198,DR5/FLJG0/SI1611.WAV,sample4199.WAV,sample4199,SI1611,THAT IS WHAT CHILDHOOD IS HE TOLD HIMSELF
4199,4199,DR5/FLJG0/SX351.WAV,sample4200.WAV,sample4200,SX351,THE NEW SUBURBANITES WORKED HARD ON REFURBISHING THEIR OLDER HOME
4200,4200,DR5/FGMB0/SX65.WAV,sample4201.WAV,sample4201,SX65,CHALLENGE EACH GENERAL'S INTELLIGENCE
4201,4201,DR5/FGMB0/SI1145.WAV,sample4202.WAV,sample4202,SI1145,IRONICALLY ENOUGH IN THIS INSTANCE SUCH PERSONAL VIRTUES WERE A LUXURY
4202,4202,DR5/FGMB0/SX335.WAV,sample4203.WAV,sample4203,SX335,GUS SAW PINE TREES AND REDWOODS ON HIS WALK THROUGH SEQUOIA NATIONAL FOREST
4203,4203,DR5/FGMB0/SX425.WAV,sample4204.WAV,sample4204,SX425,MOVIES NEVER HAVE ENOUGH VILLAINS
4204,4204,DR5/FGMB0/SA2.WAV,sample4205.WAV,sample4205,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
4205,4205,DR5/FGMB0/SA1.WAV,sample4206.WAV,sample4206,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
4206,4206,DR5/FGMB0/SI1775.WAV,sample4207.WAV,sample4207,SI1775,THE BLUE RUG WAS SUSPICIOUSLY BRIGHT AND NEW
4207,4207,DR5/FGMB0/SX155.WAV,sample4208.WAV,sample4208,SX155,THE WATER CONTAINED TOO MUCH CHLORINE AND STUNG HIS EYES
4208,4208,DR5/FGMB0/SX245.WAV,sample4209.WAV,sample4209,SX245,DOES HINDU IDEOLOGY HONOR COWS
4209,4209,DR5/FGMB0/SI515.WAV,sample4210.WAV,sample4210,SI515,LITTLE GEEING AND HAWING HAVE BEEN NECESSARY
4210,4210,DR5/FTLG0/SX213.WAV,sample4211.WAV,sample4211,SX213,THE NEWS AGENCY HIRED A GREAT JOURNALIST
4211,4211,DR5/FTLG0/SI840.WAV,sample4212.WAV,sample4212,SI840,COMPLEXITY OF COMPLETE MARKETING PLANNING
4212,4212,DR5/FTLG0/SX303.WAV,sample4213.WAV,sample4213,SX303,THE BLUEJAY FLEW OVER THE HIGH BUILDING
4213,4213,DR5/FTLG0/SA2.WAV,sample4214.WAV,sample4214,SA2,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT
4214,4214,DR5/FTLG0/SA1.WAV,sample4215.WAV,sample4215,SA1,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
4215,4215,DR5/FTLG0/SX393.WAV,sample4216.WAV,sample4216,SX393,SHE USES BOTH NAMES INTERCHANGEABLY
4216,4216,DR5/FTLG0/SX123.WAV,sample4217.WAV,sample4217,SX123,A SCREWDRIVER IS MADE FROM VODKA AND ORANGE JUICE
4217,4217,DR5/FTLG0/SX33.WAV,sample4218.WAV,sample4218,SX33,COCONUT CREAM PIE MAKES A NICE DESSERT
4218,4218,DR5/FTLG0/SI483.WAV,sample4219.WAV,sample4219,SI483,THE STAFF DESERVES A LOT OF CREDIT WORKING DOWN HERE UNDER REAL OBSTACLES
4219,4219,DR5/FTLG0/SI1743.WAV,sample4220.WAV,sample4220,SI1743,HE WENT ON TO PERSONAL BEQUESTS A LIST OF NAMES LARGELY UNKNOWN TO HIM
4220,4220,DR5/FLOD0/SI657.WAV,sample4221.WAV,sample4221,SI657,A SECOND POINT REQUIRES MORE EXTENDED COMMENT
4221,4221,DR5/FLOD0/SX387.WAV,sample4222.WAV,sample4222,SX387,THE GIANT REDWOODS SHIMMERED IN THE GLISTENING SUN
4222,4222,DR5/FLOD0/SX297.WAV,sample4223.WAV,sample4223,SX297,ROCK-AND-ROLL MUSIC HAS A GREAT RHYTHM
4223,4223,DR5/FLOD0/SI1287.WAV,sample4224.WAV,sample4224,SI1287,A COVERED CONTAINER SUCH AS A KITCHEN GARBAGE PAIL MIGHT DO AS A TOILET
4224,4224,DR5/FLOD0/SX171.WAV,sample4225.WAV,sample4225,SX171,THE DIAGNOSIS WAS DISCOURAGING HOWEVER HE WAS NOT OVERLY WORRIED
